claim_id,treaty_id,loss_date,reported_date,paid_date,claim_amount,reserve_amount,recovery_amount,cause_of_loss,catastrophe_code,latitude,longitude,status,adjuster,claim_type,development_year,ultimate_loss
CLM8741905,TR338540,2024-03-15,2024-03-20,2024-06-15,2241536.7934125876,2689844.152095105,0.0,Wind,Not Applicable,47.27073719163765,-67.97874453029198,Closed,TPA,Auto Physical Damage,1,2241536.7934125876
CLM4230546,TR140484,2024-03-15,2024-03-20,2024-06-15,4227589.436907999,5073107.3242895985,0.0,Theft,Not Applicable,38.86203489969979,-77.17896506291959,Open,TPA,Auto Physical Damage,1,4227589.436907999
CLM4727219,TR140484,2024-03-15,2024-03-20,2024-06-15,1021619.5658633211,1225943.4790359852,0.0,Collision,Not Applicable,43.69258611547061,-94.42006941649744,Open,TPA,Liability,1,1021619.5658633211
CLM1376910,TR140484,2024-03-15,2024-03-20,2024-06-15,641835.8648406111,770203.0378087333,0.0,Collision,Not Applicable,33.456370124082056,-117.41312852571158,Pending,TPA,Liability,1,641835.8648406111
CLM7984030,TR140484,2024-03-15,2024-03-20,2024-06-15,3353272.5903774844,4023927.1084529813,0.0,Wind,Not Applicable,35.6631952843535,-66.01605703393165,Closed,Internal,Auto Physical Damage,1,3353272.5903774844
CLM4602909,TR140484,2024-03-15,2024-03-20,2024-06-15,4102795.609127103,4923354.730952524,0.0,Fire,Not Applicable,28.011643092630035,-92.63028884229892,Closed,External,Liability,1,4102795.609127103
CLM2808215,TR140484,2024-03-15,2024-03-20,2024-06-15,3984939.4124792702,4781927.294975124,0.0,Fire,Not Applicable,31.40014177240865,-123.4441802658567,Closed,Internal,Liability,1,3984939.4124792702
CLM2760226,TR140484,2024-03-15,2024-03-20,2024-06-15,498341.55038583966,598009.8604630076,0.0,Collision,Not Applicable,34.58825073082163,-85.96205982890726,Open,External,Property,1,498341.55038583966
CLM8893660,TR140484,2024-03-15,2024-03-20,2024-06-15,3417342.287329805,4100810.7447957657,0.0,Liability,Not Applicable,31.313144347671848,-96.78876403022201,Open,External,Liability,1,3417342.287329805
CLM2591326,TR140484,2024-03-15,2024-03-20,2024-06-15,3562629.9494977295,4275155.939397275,0.0,Earthquake,Not Applicable,27.188194178647034,-74.64172706150232,Open,TPA,Auto Physical Damage,1,3562629.9494977295
CLM1109023,TR140484,2024-03-15,2024-03-20,2024-06-15,3992044.2017782163,4790453.042133859,0.0,Liability,Not Applicable,33.64027709630355,-114.88006852652057,Pending,Internal,Property,1,3992044.2017782163
CLM7636622,TR140484,2024-03-15,2024-03-20,2024-06-15,4383543.04402834,5260251.6528340075,0.0,Wind,Not Applicable,25.739910117944515,-83.1614158950846,Closed,External,Liability,1,4383543.04402834
CLM9817965,TR140484,2024-03-15,2024-03-20,2024-06-15,4962253.099980415,5954703.719976498,0.0,Liability,Not Applicable,32.719269750239626,-68.27903810989791,Closed,External,Liability,1,4962253.099980415
CLM9717465,TR140484,2024-03-15,2024-03-20,2024-06-15,2059838.7861728834,2471806.5434074597,0.0,Fire,Not Applicable,32.27429632564248,-92.03500032512844,Closed,External,Property,1,2059838.7861728834
CLM1786984,TR140484,2024-03-15,2024-03-20,2024-06-15,3657906.8880329714,4389488.265639566,0.0,Flood,Not Applicable,35.880346109281234,-112.27859965845545,Closed,TPA,Property,1,3657906.8880329714
CLM6912555,TR140484,2024-03-15,2024-03-20,2024-06-15,286981.5961450019,344377.91537400224,0.0,Flood,Not Applicable,37.33737396830952,-71.01825957545086,Open,External,Property,1,286981.5961450019
CLM2665231,TR715014,2024-03-15,2024-03-20,2024-06-15,3487303.654100159,4184764.384920191,0.0,Collision,Not Applicable,48.49222601733143,-86.86768036764647,Open,Internal,Property,1,3487303.654100159
CLM6754490,TR715014,2024-03-15,2024-03-20,2024-06-15,4515263.042785312,5418315.651342374,0.0,Earthquake,Not Applicable,27.41199758620239,-83.09803177725502,Pending,External,Property,1,4515263.042785312
CLM8648205,TR715014,2024-03-15,2024-03-20,2024-06-15,2038356.9519076284,2446028.342289154,0.0,Theft,Not Applicable,46.609136921728194,-87.85740218986751,Open,TPA,Auto Physical Damage,1,2038356.9519076284
CLM3869640,TR715014,2024-03-15,2024-03-20,2024-06-15,3974351.9737060936,4769222.368447312,0.0,Liability,Not Applicable,45.89715210435584,-70.98332876336394,Closed,TPA,Liability,1,3974351.9737060936
CLM9694362,TR715014,2024-03-15,2024-03-20,2024-06-15,4330146.189580125,5196175.427496149,0.0,Collision,Not Applicable,27.205489115451442,-75.80661734572001,Closed,TPA,Liability,1,4330146.189580125
CLM1264250,TR715014,2024-03-15,2024-03-20,2024-06-15,67036.77318185547,80444.12781822657,0.0,Theft,Not Applicable,31.53489780472232,-76.70918551532053,Closed,External,Property,1,67036.77318185547
CLM2208165,TR780625,2024-03-15,2024-03-20,2024-06-15,4006568.302818124,4807881.963381749,0.0,Earthquake,Not Applicable,41.07232516382994,-81.49906103583868,Open,External,Liability,1,4006568.302818124
CLM5984023,TR780625,2024-03-15,2024-03-20,2024-06-15,3009221.4710417395,3611065.7652500873,0.0,Fire,Not Applicable,38.20509057333132,-96.7060944099687,Pending,TPA,Liability,1,3009221.4710417395
CLM8000598,TR780625,2024-03-15,2024-03-20,2024-06-15,1720835.5526374276,2065002.663164913,0.0,Wind,Not Applicable,34.85815197257151,-108.49781761296776,Open,External,Liability,1,1720835.5526374276
CLM2145632,TR780625,2024-03-15,2024-03-20,2024-06-15,4855368.915343957,5826442.698412748,0.0,Earthquake,Not Applicable,39.82845038362103,-70.49079904581922,Open,External,Property,1,4855368.915343957
CLM6351159,TR780625,2024-03-15,2024-03-20,2024-06-15,2495696.6753458194,2994836.010414983,0.0,Liability,Not Applicable,30.109466249195936,-95.96143166106921,Closed,Internal,Auto Physical Damage,1,2495696.6753458194
CLM2499242,TR780625,2024-03-15,2024-03-20,2024-06-15,2661566.099345395,3193879.319214474,0.0,Liability,Not Applicable,34.48728765368847,-113.76006616827367,Pending,TPA,Property,1,2661566.099345395
CLM7578161,TR780625,2024-03-15,2024-03-20,2024-06-15,894739.4500657173,1073687.3400788608,0.0,Wind,Not Applicable,26.651203560516972,-98.17082215007798,Open,Internal,Liability,1,894739.4500657173
CLM1120418,TR780625,2024-03-15,2024-03-20,2024-06-15,979165.0365208694,1174998.0438250431,0.0,Collision,Not Applicable,30.24902723760749,-105.46228336895186,Open,TPA,Property,1,979165.0365208694
CLM9207698,TR780625,2024-03-15,2024-03-20,2024-06-15,3173720.9890419967,3808465.186850396,0.0,Earthquake,Not Applicable,25.932439927866795,-109.24828402488899,Pending,Internal,Auto Physical Damage,1,3173720.9890419967
CLM9818444,TR780625,2024-03-15,2024-03-20,2024-06-15,3645462.4459268344,4374554.935112201,0.0,Flood,Not Applicable,26.00644113195795,-68.86402981388646,Open,TPA,Property,1,3645462.4459268344
CLM5630465,TR608885,2024-03-15,2024-03-20,2024-06-15,37936.698119184264,45524.037743021116,0.0,Flood,Not Applicable,31.252595657666568,-119.3061593469475,Closed,Internal,Property,1,37936.698119184264
CLM6560010,TR608885,2024-03-15,2024-03-20,2024-06-15,3472490.884272985,4166989.061127582,0.0,Wind,Not Applicable,43.88157896808626,-90.33605860426943,Pending,Internal,Property,1,3472490.884272985
CLM5912520,TR608885,2024-03-15,2024-03-20,2024-06-15,4535631.9661729885,5442758.359407586,0.0,Collision,Not Applicable,39.19547102520768,-84.567749911661,Open,TPA,Auto Physical Damage,1,4535631.9661729885
CLM7803370,TR608885,2024-03-15,2024-03-20,2024-06-15,3321136.9357738835,3985364.32292866,0.0,Flood,Not Applicable,39.035485031842235,-95.05155227401029,Open,Internal,Auto Physical Damage,1,3321136.9357738835
CLM3303842,TR608885,2024-03-15,2024-03-20,2024-06-15,494376.72790470155,593252.0734856419,0.0,Earthquake,Not Applicable,33.810121958379945,-101.34665542075686,Closed,External,Property,1,494376.72790470155
CLM5612772,TR608885,2024-03-15,2024-03-20,2024-06-15,4283753.08133396,5140503.697600752,0.0,Liability,Not Applicable,48.28857384713001,-118.114265792922,Open,TPA,Auto Physical Damage,1,4283753.08133396
CLM8000023,TR608885,2024-03-15,2024-03-20,2024-06-15,4083267.8768554875,4899921.452226585,0.0,Theft,Not Applicable,33.26105381981446,-116.20389567279953,Pending,TPA,Auto Physical Damage,1,4083267.8768554875
CLM7557408,TR608885,2024-03-15,2024-03-20,2024-06-15,3635669.777650056,4362803.733180067,0.0,Flood,Not Applicable,25.784918977451923,-117.37259091055618,Closed,TPA,Liability,1,3635669.777650056
CLM3726769,TR608885,2024-03-15,2024-03-20,2024-06-15,433841.5918775809,520609.91025309707,0.0,Earthquake,Not Applicable,37.118287689348584,-115.08607498467579,Open,TPA,Property,1,433841.5918775809
CLM4746643,TR608885,2024-03-15,2024-03-20,2024-06-15,3473655.0026626377,4168386.003195165,0.0,Flood,Not Applicable,48.48247503502269,-79.24169072343324,Open,Internal,Property,1,3473655.0026626377
CLM1470828,TR608885,2024-03-15,2024-03-20,2024-06-15,167458.67763265895,200950.41315919074,0.0,Earthquake,Not Applicable,29.781592004712326,-124.50237301879562,Open,External,Auto Physical Damage,1,167458.67763265895
CLM6433687,TR608885,2024-03-15,2024-03-20,2024-06-15,4490495.085198735,5388594.102238482,0.0,Collision,Not Applicable,33.96266918667601,-112.0857463921838,Closed,Internal,Auto Physical Damage,1,4490495.085198735
CLM4667597,TR608885,2024-03-15,2024-03-20,2024-06-15,3306831.717717517,3968198.0612610206,0.0,Collision,Not Applicable,48.97942040584713,-75.99352837024074,Pending,TPA,Auto Physical Damage,1,3306831.717717517
CLM2743025,TR467209,2024-03-15,2024-03-20,2024-06-15,1203636.197456365,1444363.436947638,0.0,Earthquake,Not Applicable,28.9024302217288,-113.04488933102382,Pending,External,Auto Physical Damage,1,1203636.197456365
CLM4606490,TR467209,2024-03-15,2024-03-20,2024-06-15,97300.0237496125,116760.02849953501,0.0,Collision,Not Applicable,34.198464874631995,-83.87358321561274,Open,External,Auto Physical Damage,1,97300.0237496125
CLM8664378,TR467209,2024-03-15,2024-03-20,2024-06-15,3927577.6882019895,4713093.225842387,0.0,Flood,Not Applicable,29.022775240016166,-112.05271372261166,Open,TPA,Property,1,3927577.6882019895
CLM4735692,TR467209,2024-03-15,2024-03-20,2024-06-15,1600635.12245703,1920762.1469484358,0.0,Liability,Not Applicable,40.773751774344774,-92.4699588166777,Open,External,Liability,1,1600635.12245703
CLM9268126,TR467209,2024-03-15,2024-03-20,2024-06-15,501642.7896029773,601971.3475235727,0.0,Wind,Not Applicable,25.836147478978567,-68.92705421477496,Pending,Internal,Liability,1,501642.7896029773
CLM7394091,TR467209,2024-03-15,2024-03-20,2024-06-15,1318306.6404422568,1581967.9685307082,0.0,Earthquake,Not Applicable,28.426136637141497,-108.21353111277676,Pending,TPA,Liability,1,1318306.6404422568
CLM6005535,TR467209,2024-03-15,2024-03-20,2024-06-15,3288729.5024271165,3946475.4029125394,0.0,Fire,Not Applicable,46.069897391141616,-97.11248003411725,Closed,Internal,Property,1,3288729.5024271165
CLM9457649,TR467209,2024-03-15,2024-03-20,2024-06-15,2490584.7746045887,2988701.7295255065,0.0,Flood,Not Applicable,47.76249751939799,-74.58363642598994,Closed,Internal,Liability,1,2490584.7746045887
CLM7252907,TR467209,2024-03-15,2024-03-20,2024-06-15,4961611.284404935,5953933.541285922,0.0,Liability,Not Applicable,26.59692471985938,-74.84705608674827,Pending,TPA,Property,1,4961611.284404935
CLM4362862,TR467209,2024-03-15,2024-03-20,2024-06-15,3109164.1450082352,3730996.974009882,0.0,Fire,Not Applicable,32.78420472875972,-81.71117933354574,Pending,TPA,Property,1,3109164.1450082352
CLM8408524,TR467209,2024-03-15,2024-03-20,2024-06-15,2709435.183246121,3251322.2198953447,0.0,Theft,Not Applicable,28.289046869944308,-123.42064574971721,Open,Internal,Liability,1,2709435.183246121
CLM8141848,TR467209,2024-03-15,2024-03-20,2024-06-15,663632.3595408034,796358.831448964,0.0,Flood,Not Applicable,48.78769220203187,-120.19594544397361,Open,TPA,Property,1,663632.3595408034
CLM5491542,TR467209,2024-03-15,2024-03-20,2024-06-15,1366332.1715937133,1639598.605912456,0.0,Wind,Not Applicable,36.14935753945187,-119.51904246603785,Open,External,Auto Physical Damage,1,1366332.1715937133
CLM2793983,TR611128,2024-03-15,2024-03-20,2024-06-15,4484561.942516086,5381474.331019303,0.0,Flood,Not Applicable,35.20344457667418,-103.05400805772601,Pending,External,Auto Physical Damage,1,4484561.942516086
CLM2438018,TR611128,2024-03-15,2024-03-20,2024-06-15,35195.74819153463,42234.89782984155,0.0,Fire,Not Applicable,32.6852325252357,-90.36618530540059,Closed,Internal,Property,1,35195.74819153463
CLM5916166,TR611128,2024-03-15,2024-03-20,2024-06-15,1106046.7298211968,1327256.075785436,0.0,Fire,Not Applicable,34.519221197977004,-75.45663006269848,Pending,Internal,Property,1,1106046.7298211968
CLM8012826,TR611128,2024-03-15,2024-03-20,2024-06-15,2492318.7348281313,2990782.4817937575,0.0,Theft,Not Applicable,34.015697516280795,-98.89176069071075,Closed,External,Auto Physical Damage,1,2492318.7348281313
CLM1052541,TR611128,2024-03-15,2024-03-20,2024-06-15,543647.1926757873,652376.6312109447,0.0,Liability,Not Applicable,47.23631071299987,-88.7580549608342,Pending,TPA,Property,1,543647.1926757873
CLM7666955,TR611128,2024-03-15,2024-03-20,2024-06-15,4719602.960222401,5663523.552266881,0.0,Liability,Not Applicable,27.44228939145942,-88.97789109201139,Closed,Internal,Property,1,4719602.960222401
CLM9606704,TR611128,2024-03-15,2024-03-20,2024-06-15,2523853.9093976375,3028624.691277165,0.0,Fire,Not Applicable,45.17168220277372,-69.3187248013597,Closed,TPA,Auto Physical Damage,1,2523853.9093976375
CLM5179058,TR611128,2024-03-15,2024-03-20,2024-06-15,339348.86698530475,407218.6403823657,0.0,Liability,Not Applicable,46.598263126710165,-69.45719182654462,Open,External,Auto Physical Damage,1,339348.86698530475
CLM6297749,TR611128,2024-03-15,2024-03-20,2024-06-15,2104111.2374354103,2524933.4849224924,0.0,Wind,Not Applicable,39.148460998733455,-116.21118686656148,Pending,TPA,Liability,1,2104111.2374354103
CLM4786617,TR611128,2024-03-15,2024-03-20,2024-06-15,4997443.102795288,5996931.723354345,0.0,Flood,Not Applicable,45.31232109859942,-98.01704554183198,Closed,Internal,Liability,1,4997443.102795288
CLM6161923,TR611128,2024-03-15,2024-03-20,2024-06-15,3300025.434016247,3960030.520819496,0.0,Flood,Not Applicable,43.9454949810722,-121.82984932979792,Closed,External,Liability,1,3300025.434016247
CLM1391513,TR637026,2024-03-15,2024-03-20,2024-06-15,3477997.5903289244,4173597.108394709,0.0,Theft,Not Applicable,30.612543064217455,-106.14565847028602,Pending,External,Liability,1,3477997.5903289244
CLM7639970,TR637026,2024-03-15,2024-03-20,2024-06-15,3133832.4999233186,3760598.999907982,0.0,Collision,Not Applicable,38.44461598116022,-102.3015133727927,Pending,External,Property,1,3133832.4999233186
CLM9121431,TR637026,2024-03-15,2024-03-20,2024-06-15,1734225.9047405466,2081071.0856886557,0.0,Flood,Not Applicable,32.573742671133026,-100.42270385309709,Pending,External,Property,1,1734225.9047405466
CLM2446160,TR637026,2024-03-15,2024-03-20,2024-06-15,2240440.9592911056,2688529.1511493265,0.0,Earthquake,Not Applicable,31.670251179103094,-95.25970605296186,Pending,Internal,Property,1,2240440.9592911056
CLM9780703,TR637026,2024-03-15,2024-03-20,2024-06-15,1553871.9701219455,1864646.3641463346,0.0,Theft,Not Applicable,34.076670921886105,-88.32021884871452,Pending,Internal,Auto Physical Damage,1,1553871.9701219455
CLM2790626,TR637026,2024-03-15,2024-03-20,2024-06-15,312156.6627053892,374587.995246467,0.0,Liability,Not Applicable,47.39168483322649,-73.17495386166351,Closed,External,Liability,1,312156.6627053892
CLM4297848,TR683860,2024-03-15,2024-03-20,2024-06-15,3413596.9958255645,4096316.394990677,0.0,Theft,Not Applicable,35.69394374084542,-100.46990556502914,Pending,External,Liability,1,3413596.9958255645
CLM8492746,TR683860,2024-03-15,2024-03-20,2024-06-15,2091681.1847246005,2510017.4216695204,0.0,Earthquake,Not Applicable,47.768455748190554,-75.69370144583021,Open,Internal,Property,1,2091681.1847246005
CLM3826094,TR683860,2024-03-15,2024-03-20,2024-06-15,2508273.5391944493,3009928.247033339,0.0,Flood,Not Applicable,47.740050730503576,-107.65610504848993,Closed,External,Auto Physical Damage,1,2508273.5391944493
CLM5516396,TR683860,2024-03-15,2024-03-20,2024-06-15,1551363.0007591117,1861635.600910934,0.0,Theft,Not Applicable,37.97708717445482,-91.88919243668022,Closed,External,Liability,1,1551363.0007591117
CLM3128113,TR683860,2024-03-15,2024-03-20,2024-06-15,3394345.6119523863,4073214.7343428633,0.0,Fire,Not Applicable,34.89755916706119,-75.11652093697379,Closed,TPA,Auto Physical Damage,1,3394345.6119523863
CLM5534274,TR683860,2024-03-15,2024-03-20,2024-06-15,670488.1880898444,804585.8257078133,0.0,Flood,Not Applicable,39.56784518454621,-99.36991716080095,Pending,TPA,Liability,1,670488.1880898444
CLM9941161,TR683860,2024-03-15,2024-03-20,2024-06-15,2493168.140968682,2991801.769162418,0.0,Fire,Not Applicable,28.50606481239199,-112.11397850936712,Pending,Internal,Property,1,2493168.140968682
CLM9614061,TR683860,2024-03-15,2024-03-20,2024-06-15,2277288.907879017,2732746.68945482,0.0,Flood,Not Applicable,27.04161468176808,-98.98513598071092,Pending,Internal,Auto Physical Damage,1,2277288.907879017
CLM6366974,TR830402,2024-03-15,2024-03-20,2024-06-15,3568624.1552285077,4282348.986274209,0.0,Liability,Not Applicable,35.82788846721419,-66.86177470136718,Pending,Internal,Liability,1,3568624.1552285077
CLM2916119,TR830402,2024-03-15,2024-03-20,2024-06-15,2800376.6272128173,3360451.9526553806,0.0,Wind,Not Applicable,40.56060179448837,-84.01730735602106,Closed,TPA,Auto Physical Damage,1,2800376.6272128173
CLM8334054,TR830402,2024-03-15,2024-03-20,2024-06-15,4621971.552985679,5546365.863582815,0.0,Fire,Not Applicable,42.722490300424525,-87.72485052269177,Open,External,Property,1,4621971.552985679
CLM3359756,TR830402,2024-03-15,2024-03-20,2024-06-15,3866196.4859634303,4639435.7831561165,0.0,Theft,Not Applicable,43.491596664660015,-104.48792661554569,Open,External,Auto Physical Damage,1,3866196.4859634303
CLM4026176,TR830402,2024-03-15,2024-03-20,2024-06-15,116425.33191952904,139710.39830343483,0.0,Theft,Not Applicable,45.75243698881155,-101.9983730303008,Closed,TPA,Liability,1,116425.33191952904
CLM1460433,TR830402,2024-03-15,2024-03-20,2024-06-15,812952.1310459339,975542.5572551207,0.0,Theft,Not Applicable,26.25155046270851,-123.21185093814763,Open,Internal,Property,1,812952.1310459339
CLM7202293,TR830402,2024-03-15,2024-03-20,2024-06-15,2033582.0160043766,2440298.4192052516,0.0,Collision,Not Applicable,42.60768173486396,-119.82958913500829,Pending,TPA,Auto Physical Damage,1,2033582.0160043766
CLM9850040,TR830402,2024-03-15,2024-03-20,2024-06-15,887581.5376685106,1065097.8452022127,0.0,Theft,Not Applicable,29.51474157244771,-85.77008880356675,Open,Internal,Liability,1,887581.5376685106
CLM1954678,TR830402,2024-03-15,2024-03-20,2024-06-15,2590812.560678979,3108975.0728147747,0.0,Flood,Not Applicable,40.24843815513857,-83.76298846631155,Open,External,Property,1,2590812.560678979
CLM7341244,TR830402,2024-03-15,2024-03-20,2024-06-15,3537086.695346752,4244504.034416103,0.0,Flood,Not Applicable,36.28397989126017,-116.16284602219497,Open,Internal,Liability,1,3537086.695346752
CLM3089643,TR830402,2024-03-15,2024-03-20,2024-06-15,2784938.5943238153,3341926.3131885785,0.0,Earthquake,Not Applicable,32.8636811181784,-88.27271005811177,Open,External,Liability,1,2784938.5943238153
CLM2676940,TR830402,2024-03-15,2024-03-20,2024-06-15,2959600.66506036,3551520.7980724317,0.0,Fire,Not Applicable,44.79213825255261,-71.44069911619825,Open,Internal,Liability,1,2959600.66506036
CLM7359943,TR830402,2024-03-15,2024-03-20,2024-06-15,4499472.352395377,5399366.822874452,0.0,Fire,Not Applicable,25.629791103221685,-84.34419852389007,Closed,External,Auto Physical Damage,1,4499472.352395377
CLM5474495,TR811225,2024-03-15,2024-03-20,2024-06-15,1541511.7665706407,1849814.1198847687,0.0,Wind,Not Applicable,42.33959370840796,-93.08068736921734,Open,External,Liability,1,1541511.7665706407
CLM5684426,TR811225,2024-03-15,2024-03-20,2024-06-15,51423.568314245924,61708.2819770951,0.0,Fire,Not Applicable,48.451534372386206,-67.59258643280693,Closed,Internal,Property,1,51423.568314245924
CLM7347758,TR811225,2024-03-15,2024-03-20,2024-06-15,4888602.2190788435,5866322.662894612,0.0,Earthquake,Not Applicable,40.79893270293037,-105.31967379355872,Open,External,Liability,1,4888602.2190788435
CLM3703778,TR811225,2024-03-15,2024-03-20,2024-06-15,874850.3682198093,1049820.441863771,0.0,Wind,Not Applicable,46.46937434167456,-88.71957536774745,Closed,TPA,Property,1,874850.3682198093
CLM6381273,TR811225,2024-03-15,2024-03-20,2024-06-15,3408730.652035067,4090476.78244208,0.0,Flood,Not Applicable,31.915497236480793,-114.52346860649337,Closed,Internal,Liability,1,3408730.652035067
CLM2504914,TR811225,2024-03-15,2024-03-20,2024-06-15,4643889.812505385,5572667.775006462,0.0,Wind,Not Applicable,40.1964788726489,-103.60259232433006,Closed,Internal,Property,1,4643889.812505385
CLM8633007,TR811225,2024-03-15,2024-03-20,2024-06-15,3706852.775272094,4448223.330326512,0.0,Fire,Not Applicable,27.63082687734107,-71.20462838859565,Pending,External,Liability,1,3706852.775272094
CLM6434667,TR811225,2024-03-15,2024-03-20,2024-06-15,3116844.8551851655,3740213.8262221985,0.0,Collision,Not Applicable,40.31176954803039,-105.50603337096786,Pending,TPA,Auto Physical Damage,1,3116844.8551851655
CLM4096071,TR811225,2024-03-15,2024-03-20,2024-06-15,3002121.702858943,3602546.0434307316,0.0,Theft,Not Applicable,44.09311576082687,-77.82055117393199,Closed,External,Property,1,3002121.702858943
CLM7338653,TR811225,2024-03-15,2024-03-20,2024-06-15,3880938.9166974993,4657126.700036999,0.0,Fire,Not Applicable,43.40664047539992,-108.9381926547147,Pending,Internal,Property,1,3880938.9166974993
CLM6500757,TR811225,2024-03-15,2024-03-20,2024-06-15,1047414.7290834402,1256897.674900128,0.0,Liability,Not Applicable,41.652819518874054,-86.89012415375464,Open,External,Liability,1,1047414.7290834402
CLM2557811,TR811225,2024-03-15,2024-03-20,2024-06-15,3985678.5467378544,4782814.256085425,0.0,Wind,Not Applicable,42.0815281910365,-80.78882391057805,Open,External,Liability,1,3985678.5467378544
CLM5552687,TR811225,2024-03-15,2024-03-20,2024-06-15,3596966.3417771724,4316359.610132607,0.0,Flood,Not Applicable,30.178522233331577,-123.56743946167916,Pending,TPA,Property,1,3596966.3417771724
CLM1035083,TR811225,2024-03-15,2024-03-20,2024-06-15,2597147.528584915,3116577.034301898,0.0,Wind,Not Applicable,35.33444237332385,-88.4967908630036,Open,External,Property,1,2597147.528584915
CLM1655302,TR977082,2024-03-15,2024-03-20,2024-06-15,2114123.160653772,2536947.792784526,0.0,Fire,Not Applicable,25.72558032246891,-97.08742802005526,Open,TPA,Property,1,2114123.160653772
CLM3265614,TR977082,2024-03-15,2024-03-20,2024-06-15,489369.2399134467,587243.087896136,0.0,Earthquake,Not Applicable,38.07591517304055,-83.5671968054044,Open,TPA,Auto Physical Damage,1,489369.2399134467
CLM4443492,TR977082,2024-03-15,2024-03-20,2024-06-15,97934.93449406553,117521.92139287863,0.0,Theft,Not Applicable,35.141469082109644,-89.77496865796252,Open,Internal,Property,1,97934.93449406553
CLM4997862,TR977082,2024-03-15,2024-03-20,2024-06-15,1009710.1935608143,1211652.232272977,0.0,Wind,Not Applicable,27.98482356562579,-91.38131073684482,Open,Internal,Auto Physical Damage,1,1009710.1935608143
CLM8408340,TR977082,2024-03-15,2024-03-20,2024-06-15,3809143.0451125246,4570971.65413503,0.0,Theft,Not Applicable,41.296518134987295,-102.4696393621759,Open,TPA,Liability,1,3809143.0451125246
CLM5796030,TR977082,2024-03-15,2024-03-20,2024-06-15,2464406.4005638217,2957287.680676586,0.0,Collision,Not Applicable,38.75824061655585,-91.42862333447724,Pending,TPA,Property,1,2464406.4005638217
CLM4217598,TR977082,2024-03-15,2024-03-20,2024-06-15,215225.35587636195,258270.42705163432,0.0,Flood,Not Applicable,26.657726461598035,-118.12184976830838,Pending,TPA,Auto Physical Damage,1,215225.35587636195
CLM6332055,TR977082,2024-03-15,2024-03-20,2024-06-15,2559413.1456286227,3071295.7747543473,0.0,Earthquake,Not Applicable,37.181956747467815,-93.92791516504965,Closed,Internal,Property,1,2559413.1456286227
CLM4016010,TR977082,2024-03-15,2024-03-20,2024-06-15,2719007.7658592784,3262809.319031134,0.0,Fire,Not Applicable,31.885287378796924,-70.63218707782889,Pending,Internal,Liability,1,2719007.7658592784
CLM9567789,TR977082,2024-03-15,2024-03-20,2024-06-15,3836893.897456637,4604272.676947964,0.0,Wind,Not Applicable,47.73704240172672,-108.55982012580918,Closed,TPA,Auto Physical Damage,1,3836893.897456637
CLM9755333,TR977082,2024-03-15,2024-03-20,2024-06-15,3048588.915616747,3658306.6987400963,0.0,Fire,Not Applicable,48.09119422271198,-84.38520874355495,Closed,TPA,Property,1,3048588.915616747
CLM4905409,TR977082,2024-03-15,2024-03-20,2024-06-15,510416.75387552666,612500.104650632,0.0,Liability,Not Applicable,36.08168832059444,-110.10681153797738,Closed,External,Property,1,510416.75387552666
CLM4166649,TR977082,2024-03-15,2024-03-20,2024-06-15,4788255.556946036,5745906.668335243,0.0,Wind,Not Applicable,32.74176983176354,-94.12280708011272,Pending,TPA,Property,1,4788255.556946036
CLM9931557,TR977082,2024-03-15,2024-03-20,2024-06-15,1807559.6889507924,2169071.6267409506,0.0,Earthquake,Not Applicable,29.00074070344857,-108.65468081108061,Pending,External,Auto Physical Damage,1,1807559.6889507924
CLM1253372,TR346218,2024-03-15,2024-03-20,2024-06-15,1939205.2190826808,2327046.2628992167,0.0,Liability,Not Applicable,27.02693689834792,-116.06061378913996,Pending,TPA,Property,1,1939205.2190826808
CLM1452226,TR346218,2024-03-15,2024-03-20,2024-06-15,2434924.2624273663,2921909.1149128396,0.0,Theft,Not Applicable,31.80462870599942,-70.11378130541283,Closed,External,Property,1,2434924.2624273663
CLM3838279,TR346218,2024-03-15,2024-03-20,2024-06-15,924869.1131085078,1109842.9357302093,0.0,Flood,Not Applicable,34.52866118914529,-99.16908106889035,Pending,Internal,Property,1,924869.1131085078
CLM2445227,TR346218,2024-03-15,2024-03-20,2024-06-15,1514485.5427347622,1817382.6512817147,0.0,Theft,Not Applicable,47.37160676049116,-89.29137664946725,Pending,External,Property,1,1514485.5427347622
CLM3993076,TR346218,2024-03-15,2024-03-20,2024-06-15,151690.40542763294,182028.48651315953,0.0,Earthquake,Not Applicable,48.289429325969486,-69.77647896813966,Pending,Internal,Property,1,151690.40542763294
CLM7977343,TR346218,2024-03-15,2024-03-20,2024-06-15,299419.87335000816,359303.84802000975,0.0,Earthquake,Not Applicable,36.80412553842615,-111.72165096770946,Pending,Internal,Auto Physical Damage,1,299419.87335000816
CLM4491439,TR346218,2024-03-15,2024-03-20,2024-06-15,1306603.495984957,1567924.1951819484,0.0,Flood,Not Applicable,47.745281319869115,-71.66249588754631,Open,Internal,Auto Physical Damage,1,1306603.495984957
CLM5899373,TR346218,2024-03-15,2024-03-20,2024-06-15,3066566.6375570744,3679879.9650684893,0.0,Collision,Not Applicable,34.740235652946026,-88.74710403709489,Closed,External,Property,1,3066566.6375570744
