treaty_id,treaty_name,treaty_type,business_line,cedant,reinsurer,currency,territory,inception_date,expiry_date,premium,commission,brokerage,retention,limit,cession_rate,minimum_premium,maximum_premium,profit_commission,loss_corridor,aggregate_limit,reinstatements,rating_method,experience_period,loss_ratio,expense_ratio,combined_ratio,total_historical_claims,total_claim_count,largest_historical_claim,average_claim_size,claim_volatility,annual_claim_frequency,total_sum_insured,total_policy_count,average_policy_size,largest_policy_size
TR280820,AIG - Catastrophe 2024,Catastrophe,Casualty,AIG,Munich Re,CAD,United States,2024-01-01,2024-12-31,67222351.65606281,0.0,0.0253562568179014,39193975.686879694,587909635.3031955,0.0,0.0,0.0,0.0,Not Available,1763728905.9095864,3,Original Terms,15 years,0.8046226591440513,0.2063427857727192,1.0109654449167704,25379217.813720472,15,4826446.810870523,1691947.8542480315,1420057.9695355105,3.0,1037068966.0628996,391,2652350.2968360605,4993237.503506825
TR983534,State Farm - Surplus 2024,Surplus,Motor,State Farm,Munich Re,GBP,Canada,2024-01-01,2024-12-31,24011059.692048673,0.2649702818075538,0.0136249501550861,878885.3700352646,7909968.330317382,0.0,21153866.062538788,27210484.031670295,0.062609638768603,75%-121%,0.0,0,Exposure Rating,5 years,1.172420093007301,0.4268831606985757,1.599303253705877,30038154.476734877,9,4877589.558003949,3337572.7196372086,1154290.0503003977,1.8,782355821.688961,298,2625355.1063387953,4978146.710636069
TR613294,Allstate - Surplus 2024,Surplus,Aviation,Allstate,Munich Re,CAD,France,2024-01-01,2024-12-31,61003642.30848827,0.274526542206836,0.0299077724619437,1884742.4354903928,5654227.306471178,0.0,53154020.24905669,71021949.79875565,0.0,Not Available,0.0,0,Original Terms,10 years,0.7521032383926414,0.2846469095387708,1.036750147931412,27661166.103736117,11,4965863.556448916,2514651.4639760107,1676322.678745399,2.2,583555699.5670927,236,2472693.6422334434,4987371.666472176
TR117406,Chubb - Surplus 2024,Surplus,Health,Chubb,SCOR,CAD,United States,2024-01-01,2024-12-31,27839092.257055607,0.2967333656698896,0.0426477227645022,1593013.726994166,7965068.63497083,0.0,23388018.718531836,0.0,0.0,Not Available,0.0,0,Cat Modeling,5 years,0.7513110372747973,0.248548011640065,0.9998590489148624,31792425.79171146,11,4328245.26796111,2890220.5265192236,1173851.452977641,2.2,664917430.2324079,263,2528203.1567772166,4973834.319485291
TR851614,AIG - Surplus 2024,Surplus,Health,AIG,Hannover Re,CAD,Germany,2024-01-01,2024-12-31,44164099.93777881,0.2548531852737061,0.032753706508414,952994.6912641268,7623957.530113013,0.0,36143600.145312265,48200519.33217054,0.1362816518394455,Not Available,0.0,0,Experience Rating,3 years,0.9080768127759856,0.3139503010307418,1.2220271138067276,32732360.353715073,13,4929117.059400533,2517873.873362698,1559477.5494722747,2.6,1209704228.8189616,465,2601514.470578412,4996438.606108277
TR459709,AIG - Excess of Loss 2024,Excess of Loss,Property,AIG,Lloyd's of London,CAD,France,2024-01-01,2024-12-31,41416752.30033725,0.0,0.0246425250094371,7511056.805888319,52577397.64121824,0.0,37544333.29209426,49153749.25067166,0.1608299724153008,Not Available,0.0,0,Exposure Rating,3 years,0.6832795782870533,0.4459147585938714,1.1291943368809247,26808566.4778907,11,4057037.962264726,2437142.4070809726,939012.6575264258,2.2,1196052170.265949,464,2577698.6428145454,4983134.704619462
TR711745,Chubb - Surplus 2024,Surplus,Property,Chubb,Swiss Re,USD,United Kingdom,2024-01-01,2024-12-31,27556587.29951837,0.2822400812037979,0.0124632838052113,1129989.357853413,3389968.0735602393,0.0,25292244.416594725,30373843.36447183,0.1272595372520525,Not Available,0.0,0,Experience Rating,3 years,1.195989620691516,0.3085678819675664,1.5045575026590825,18695237.967863053,9,4040049.397549306,2077248.6630958947,1332615.9675908994,1.8,920116015.1623322,359,2562997.2567195883,4970306.13134854
TR104018,Allstate - Catastrophe 2024,Catastrophe,Aviation,Allstate,Hannover Re,GBP,Canada,2024-01-01,2024-12-31,32378070.232125007,0.0,0.0248089150824713,70503884.78402498,1269069926.1124496,0.0,0.0,0.0,0.1328652137550761,Not Available,5076279704.449799,2,Exposure Rating,15 years,1.0914661756949473,0.3189324652665314,1.4103986409614788,36186124.00542069,10,4911140.723438293,3618612.400542069,1076951.6110235748,2.0,989632636.098717,401,2467911.8107199925,4989230.233960598
TR232432,Allstate - Catastrophe 2024,Catastrophe,Marine,Allstate,SCOR,EUR,France,2024-01-01,2024-12-31,33142173.419239786,0.0,0.0370819977920504,56144269.8723904,898308317.9582464,0.0,30580106.277880896,0.0,0.0,Not Available,2694924953.874739,2,Exposure Rating,15 years,1.1407934192119358,0.2221131966238093,1.3629066158357452,13930067.680570265,6,3935977.992064046,2321677.946761711,1376681.1644659396,1.2000000000000002,1197787870.253631,474,2526978.6292270697,4990009.764288724
TR368087,AIG - Catastrophe 2024,Catastrophe,Marine,AIG,SCOR,USD,United Kingdom,2024-01-01,2024-12-31,6135980.156602147,0.0,0.0231185724309909,51153637.40900264,664997286.3170344,0.0,5537631.955491622,7108624.353362824,0.1107709202107534,Not Available,1329994572.6340687,3,Original Terms,5 years,0.7783034765391523,0.1984591710170389,0.9767626475561912,22794480.96110783,8,4920386.100079983,2849310.120138479,1374846.518206506,1.6,518817627.504425,201,2581182.226390174,4903494.869354607
TR376439,State Farm - Quota Share 2024,Quota Share,Casualty,State Farm,Lloyd's of London,CAD,Canada,2024-01-01,2024-12-31,13392297.859655442,0.2849360011016941,0.0475228934978684,0.2815857873168355,0.0,0.7184142126831645,12443078.342505636,0.0,0.0,Not Available,0.0,0,Cat Modeling,5 years,0.8403763487478677,0.401707315344429,1.2420836640922968,13960414.110558854,6,4537022.083017723,2326735.6850931426,1622075.7490962616,1.2000000000000002,1101348387.449671,455,2420545.9064827934,4960157.298787914
TR732260,Chubb - Catastrophe 2024,Catastrophe,Health,Chubb,Hannover Re,EUR,United Kingdom,2024-01-01,2024-12-31,16299454.519409042,0.0,0.0386318901314983,69598015.62008104,417588093.7204862,0.0,0.0,17797379.26772142,0.1835335294873864,79%-124%,1670352374.881945,4,Cat Modeling,3 years,1.06885456698528,0.2040474431505555,1.2729020101358357,27133967.812633336,12,4916750.395031688,2261163.984386111,1628356.439859779,2.4000000000000004,1138126416.3964326,448,2540460.7508848943,4958730.463737027
TR960680,State Farm - Surplus 2024,Surplus,Property,State Farm,Lloyd's of London,GBP,United States,2024-01-01,2024-12-31,16078893.399628216,0.2764789159756387,0.0122692537485139,1489916.0451089,14899160.451088998,0.0,0.0,0.0,0.092043525727369,83%-119%,0.0,0,Experience Rating,3 years,0.7052163629114285,0.2484585269399359,0.9536748898513644,30184535.69638762,12,4898502.166939632,2515377.974698968,1436618.100496336,2.4000000000000004,821425239.427913,329,2496733.2505407687,4990085.903979927
TR919001,Hartford - Catastrophe 2024,Catastrophe,Motor,Hartford,SCOR,USD,United States,2024-01-01,2024-12-31,14717514.934949558,0.0,0.0397980581540093,36369514.06089884,436434168.7307861,0.0,13221173.037283814,0.0,0.0,Not Available,872868337.4615722,2,Exposure Rating,10 years,0.6313783140872333,0.2051864256097948,0.8365647396970282,24834725.005949594,9,4768520.543920553,2759413.889549955,1268632.324060463,1.8,755744966.0298524,300,2519149.886766175,4976431.5843468085
TR437140,Chubb - Surplus 2024,Surplus,Aviation,Chubb,Munich Re,GBP,Germany,2024-01-01,2024-12-31,85283656.76876737,0.2162113832713031,0.0376872436905237,1499892.3053708875,7499461.526854439,0.0,0.0,89693072.86096121,0.0,85%-108%,0.0,0,Original Terms,10 years,1.0374831570628116,0.2304759268401595,1.267959083902971,14546334.410684697,5,4340825.607157118,2909266.8821369396,1532949.6633055382,1.0,293939890.38854337,108,2721665.651745772,4990553.596329311
TR528828,Chubb - Quota Share 2024,Quota Share,Property,Chubb,Hannover Re,USD,France,2024-01-01,2024-12-31,93820620.69837692,0.3414246093632159,0.0262133255202696,0.7942354378300885,0.0,0.2057645621699114,0.0,107414065.27201512,0.0992150354408698,82%-123%,0.0,0,Cat Modeling,3 years,0.6262562536413393,0.4226746894219424,1.0489309430632816,17018133.315386135,6,4528534.722957847,2836355.552564356,1371054.4474859824,1.2000000000000002,329510138.31727964,129,2554342.1574982917,4999242.154500708
TR826378,Allstate - Excess of Loss 2024,Excess of Loss,Casualty,Allstate,Munich Re,USD,Germany,2024-01-01,2024-12-31,8957107.642338289,0.0,0.0308056864401229,4599280.083518183,68989201.25277275,0.0,0.0,10420838.108770063,0.0,77%-122%,0.0,0,Exposure Rating,10 years,0.6641360201849194,0.3906720318115523,1.0548080519964715,11558286.655388016,5,3746844.864210667,2311657.331077603,1295579.0609992302,1.0,1005050978.7034804,399,2518924.7586553395,4997655.554054309
TR787147,AIG - Quota Share 2024,Quota Share,Property,AIG,Lloyd's of London,GBP,Germany,2024-01-01,2024-12-31,84250185.68553007,0.2491960587471113,0.025935427916412,0.4833804094358167,0.0,0.5166195905641833,0.0,0.0,0.0,Not Available,0.0,0,Original Terms,15 years,0.4779665508277634,0.4030877897453709,0.8810543405731344,26703068.094636828,11,4060818.327150053,2427551.644966984,1523380.9621855125,2.2,1054972639.7714381,404,2611318.415275837,4969130.863145821
TR574705,AIG - Quota Share 2024,Quota Share,Casualty,AIG,Munich Re,CAD,France,2024-01-01,2024-12-31,52826402.19633227,0.1925593785484569,0.0201546505477056,0.5895911467058363,0.0,0.4104088532941636,43715657.02694504,59267723.191421345,0.1992754366321185,95%-123%,0.0,0,Experience Rating,3 years,1.091658256668604,0.4126747958707204,1.5043330525393244,12367524.212029403,5,4429515.771767303,2473504.842405881,1917569.147033475,1.0,372392906.7881668,142,2622485.2590715974,4964679.513606524
TR770170,Hartford - Catastrophe 2024,Catastrophe,Marine,Hartford,SCOR,GBP,France,2024-01-01,2024-12-31,79839551.22195184,0.0,0.0182821235749353,34844631.45071976,452980208.8593569,0.0,68446989.07459126,90097130.23981422,0.1191580548794063,95%-125%,2264901044.2967844,1,Exposure Rating,10 years,0.4458107230644035,0.1882602716409093,0.6340709947053129,39744207.82249495,15,4764238.496543276,2649613.8548329966,1517366.66633833,3.0,891026265.1695447,355,2509933.141322661,4992617.3834146615
TR576931,Allstate - Surplus 2024,Surplus,Aviation,Allstate,Hannover Re,CAD,France,2024-01-01,2024-12-31,47674920.447661966,0.2548376495906554,0.017159299434372,1531118.829510516,10717831.806573613,0.0,42913492.665909834,56441436.193635195,0.1884185025704334,87%-121%,0.0,0,Cat Modeling,3 years,0.8786901282132287,0.4290181639214682,1.3077082921346967,33767293.46534266,13,4380298.408278754,2597484.1127186664,1410844.7702869256,2.6,1192055590.2650242,479,2488633.80013575,4999678.783555921
TR168130,Allstate - Quota Share 2024,Quota Share,Health,Allstate,SCOR,EUR,Canada,2024-01-01,2024-12-31,22015500.104537975,0.19245183203656,0.010652055715003,0.755726857215751,0.0,0.2442731427842491,20688352.649479855,0.0,0.1072111061895495,Not Available,0.0,0,Cat Modeling,3 years,1.0635153074764112,0.3929679645599543,1.4564832720363654,32749214.118723422,11,4686758.8402674645,2977201.283520311,1566260.1263638916,2.2,1088863335.9954102,434,2508901.695841959,4976094.258449132
TR727550,State Farm - Catastrophe 2024,Catastrophe,Marine,State Farm,Munich Re,GBP,United Kingdom,2024-01-01,2024-12-31,15179670.52955319,0.0,0.0365093708658902,28575478.32949558,285754783.2949558,0.0,13638569.005757084,17289082.707814198,0.1027755831423499,81%-114%,857264349.8848674,3,Exposure Rating,3 years,0.7788100303763992,0.3173344592794007,1.0961444896558,15730341.169473672,7,4982450.420682131,2247191.595639096,1629532.677872817,1.4000000000000001,990200699.502743,391,2532482.607423895,4999982.878779714
TR544824,State Farm - Surplus 2024,Surplus,Motor,State Farm,Hannover Re,EUR,France,2024-01-01,2024-12-31,75591302.75799476,0.2767727833013255,0.0417165617387028,584352.883705736,5843528.83705736,0.0,0.0,86382236.97727309,0.0,Not Available,0.0,0,Cat Modeling,5 years,0.9827964655762008,0.3934900068934979,1.3762864724696988,18544195.10676248,6,4814615.10451356,3090699.184460413,1109744.8896489905,1.2000000000000002,703308542.9317406,280,2511816.2247562166,4974270.101639447
TR892858,Hartford - Catastrophe 2024,Catastrophe,Motor,Hartford,Lloyd's of London,CAD,Germany,2024-01-01,2024-12-31,90597777.66777526,0.0,0.036786644071614,38002257.37526895,228013544.2516137,0.0,74657897.31285228,0.0,0.0543999564546198,91%-107%,456027088.5032274,4,Exposure Rating,3 years,0.8682711388034077,0.2479469886024209,1.1162181274058287,14829139.017630437,7,3817974.493287488,2118448.4310900625,1239350.5753888125,1.4000000000000001,325002332.5340006,121,2685969.690363641,4979965.363670391
TR932082,State Farm - Catastrophe 2024,Catastrophe,Health,State Farm,Lloyd's of London,USD,France,2024-01-01,2024-12-31,40930728.9402005,0.0,0.0351684058726417,28201890.519728843,423028357.79593265,0.0,35843203.30089305,46361482.23900087,0.0950475495761725,Not Available,2115141788.9796631,3,Exposure Rating,15 years,0.8173891954996593,0.4384223353773848,1.255811530877044,34964362.55559101,13,4885040.898765582,2689566.350430078,1775658.5170381388,2.6,952482820.3589219,375,2539954.187623792,4988510.790076365
TR455310,Chubb - Excess of Loss 2024,Excess of Loss,Property,Chubb,SCOR,EUR,United Kingdom,2024-01-01,2024-12-31,14117707.906449132,0.0,0.0371421199860795,7088390.578173683,106325858.67260525,0.0,11327080.603152566,16181890.764165591,0.1722270962540831,87%-112%,0.0,0,Original Terms,3 years,1.0586356385046551,0.3907918681724846,1.4494275066771398,14885372.945926985,5,4881786.667504594,2977074.589185397,1615641.9015947077,1.0,273294901.443342,110,2484499.1040303814,4973041.587706883
TR106460,Hartford - Excess of Loss 2024,Excess of Loss,Casualty,Hartford,Hannover Re,CAD,Germany,2024-01-01,2024-12-31,98646147.70504002,0.0,0.0174712942205146,8561847.785316458,34247391.14126583,0.0,80828004.74790251,108877232.99423552,0.0,Not Available,0.0,0,Experience Rating,10 years,0.7116972727291669,0.3460831584457802,1.057780431174947,17497296.691919062,9,3710868.2705308273,1944144.0768798958,1344800.837785688,1.8,906089023.0295596,355,2552363.445153689,4994318.4287245115
TR716739,Allstate - Excess of Loss 2024,Excess of Loss,Health,Allstate,Hannover Re,USD,United Kingdom,2024-01-01,2024-12-31,36916924.38315146,0.0,0.0356726193444523,8925943.256291466,116037262.33178906,0.0,31887531.86766288,42098798.715809084,0.0,Not Available,0.0,0,Cat Modeling,10 years,0.5905324189363884,0.3625083594731932,0.9530407784095816,41928539.48584805,15,4824538.350291094,2795235.965723203,1475435.0811461422,3.0,370290902.41900516,151,2452257.6319139414,4964447.984897118
TR514000,Hartford - Quota Share 2024,Quota Share,Motor,Hartford,Hannover Re,GBP,United Kingdom,2024-01-01,2024-12-31,80091851.46991976,0.327205653169218,0.0253718579112033,0.6746511216587149,0.0,0.3253488783412851,70840865.05783644,0.0,0.0836319279147182,Not Available,0.0,0,Original Terms,10 years,0.6292800213592485,0.293920078616693,0.9232000999759415,24522749.121616267,10,4197108.508495294,2452274.912161627,1275704.2202537577,2.0,494653881.2911162,195,2536686.570723673,4896997.1691811355
TR597695,State Farm - Quota Share 2024,Quota Share,Motor,State Farm,Lloyd's of London,GBP,Canada,2024-01-01,2024-12-31,44725784.77376108,0.2144588639951003,0.0366080150101042,0.3295502085770718,0.0,0.6704497914229282,36205802.036385514,0.0,0.0,91%-119%,0.0,0,Experience Rating,15 years,0.6016988313483203,0.3185278548841077,0.920226686232428,37646821.866708085,15,4949503.084580632,2509788.1244472056,1551690.8788219702,3.0,535042391.4261457,212,2523784.8652176685,4981565.635949788
TR809512,Hartford - Quota Share 2024,Quota Share,Casualty,Hartford,Hannover Re,USD,United States,2024-01-01,2024-12-31,37049707.24015197,0.2759153077177244,0.0170909769164552,0.2292145377549159,0.0,0.770785462245084,0.0,40581142.0782398,0.0,Not Available,0.0,0,Original Terms,10 years,0.7608147209423749,0.3141981809876575,1.0750129019300323,38852656.16158509,12,4870191.784804997,3237721.3467987576,1254101.3421351777,2.4000000000000004,1298015051.3073049,488,2659866.9084166083,4994372.514283038
TR388892,State Farm - Quota Share 2024,Quota Share,Aviation,State Farm,Munich Re,EUR,France,2024-01-01,2024-12-31,25583679.881501477,0.3128659724921926,0.0451471309588863,0.2729913984199281,0.0,0.7270086015800719,20485922.026355263,27509858.83475934,0.1058456212663982,93%-125%,0.0,0,Experience Rating,10 years,0.59162669004503,0.3265639194225443,0.9181906094675744,21544149.160713002,7,4358168.964433074,3077735.594387572,1355903.9595396747,1.4000000000000001,617116915.1324242,238,2592928.214842119,4992890.252829625
TR241914,Hartford - Excess of Loss 2024,Excess of Loss,Marine,Hartford,SCOR,CAD,Germany,2024-01-01,2024-12-31,51695477.36818693,0.0,0.0255138707371593,2096071.5451044904,23056786.9961494,0.0,0.0,56262780.78298768,0.0879716168921606,87%-112%,0.0,0,Exposure Rating,5 years,0.6182855639540501,0.2429064344700304,0.8611919984240806,32562498.600044463,12,4583211.850424352,2713541.550003705,1309996.7647361914,2.4000000000000004,1080016628.202104,422,2559281.109483659,4986022.88487284
TR667500,State Farm - Surplus 2024,Surplus,Property,State Farm,Hannover Re,USD,France,2024-01-01,2024-12-31,76502854.31420517,0.2013709755896738,0.024416263431916,766712.4149424419,6900411.734481976,0.0,0.0,90993057.56056143,0.0,Not Available,0.0,0,Exposure Rating,10 years,0.5537282377838181,0.2789278330564624,0.8326560708402806,17488222.907119747,6,4944946.270605877,2914703.817853291,1360276.3243564006,1.2000000000000002,547130857.4756812,223,2453501.6030299603,4984048.314011273
TR837287,Chubb - Surplus 2024,Surplus,Health,Chubb,SCOR,USD,France,2024-01-01,2024-12-31,32720571.587816704,0.1757731240129612,0.0494465388206922,1014594.8527307756,8116758.821846205,0.0,28256012.76874536,39057627.835770875,0.0,89%-110%,0.0,0,Original Terms,15 years,1.1023396986165412,0.2295162674206339,1.3318559660371752,27793878.150144715,9,4812050.427817646,3088208.683349413,1274530.3825967272,1.8,347475374.3962372,132,2632389.199971494,4971065.918627557
TR414632,Hartford - Excess of Loss 2024,Excess of Loss,Marine,Hartford,Swiss Re,USD,France,2024-01-01,2024-12-31,14175920.558084296,0.0,0.0198588303289516,2277054.1870938926,40986975.367690064,0.0,0.0,15607359.534728454,0.1666416125736536,Not Available,0.0,0,Experience Rating,3 years,0.5983750696109317,0.2145103591485633,0.8128854287594951,24072607.501035653,11,4208895.3356801,2188418.863730514,1564230.6421009286,2.2,939499581.9661516,381,2465878.1678901617,4983079.117166864
TR519027,Chubb - Excess of Loss 2024,Excess of Loss,Marine,Chubb,Hannover Re,USD,United States,2024-01-01,2024-12-31,13311399.86758913,0.0,0.0240728009156598,1756964.3561355164,7027857.424542066,0.0,11888743.415385967,0.0,0.0604692379855912,Not Available,0.0,0,Cat Modeling,10 years,0.7998167484065628,0.2872223092325198,1.0870390576390827,14348497.148291465,6,4860413.294181668,2391416.191381911,1383098.0657629864,1.2000000000000002,1222257818.769952,476,2567768.5268276306,4983777.3762770295
TR602788,Allstate - Excess of Loss 2024,Excess of Loss,Marine,Allstate,Swiss Re,GBP,United States,2024-01-01,2024-12-31,40620268.90590041,0.0,0.0139202507843208,8201986.803408789,114827815.24772306,0.0,33001360.447185148,47072386.2300199,0.0,84%-107%,0.0,0,Experience Rating,5 years,0.7992429485714005,0.3944002558879502,1.1936432044593508,20069109.793836735,8,4393549.862938394,2508638.724229592,1492224.1818442456,1.6,1101783094.6075377,427,2580288.277769409,4994569.351377081
TR898678,State Farm - Surplus 2024,Surplus,Motor,State Farm,Munich Re,CAD,United States,2024-01-01,2024-12-31,77333429.05143383,0.1892968925616067,0.0259378500086348,1900512.667644456,13303588.67351119,0.0,70721913.25674814,0.0,0.1345248201062762,Not Available,0.0,0,Exposure Rating,15 years,0.7593390522283037,0.1741178119015067,0.9334568641298104,18555875.313097373,7,4738728.275121472,2650839.3304424817,1431277.7840552826,1.4000000000000001,1155938196.635203,462,2502030.728647625,4996565.209993344
TR582742,Hartford - Quota Share 2024,Quota Share,Casualty,Hartford,Lloyd's of London,EUR,United Kingdom,2024-01-01,2024-12-31,44519490.25160031,0.2953087203163913,0.0295090065077847,0.560765357747615,0.0,0.4392346422523849,40798204.35730339,52738586.796927005,0.092215912754196,Not Available,0.0,0,Original Terms,5 years,1.0457260884589523,0.4054242007185039,1.4511502891774564,24496531.337455913,11,4777722.740352355,2226957.394314174,1319888.1273245518,2.2,1061909684.9714154,431,2463827.575339711,4999490.341708386
TR708573,Hartford - Quota Share 2024,Quota Share,Casualty,Hartford,Munich Re,GBP,United Kingdom,2024-01-01,2024-12-31,53909975.25988615,0.3266543384909981,0.0379574788546924,0.2163923597102723,0.0,0.7836076402897276,0.0,57594821.44637053,0.19633717060325,Not Available,0.0,0,Exposure Rating,10 years,0.4254783270230476,0.3715346932018802,0.7970130202249279,23703688.638656188,11,4150613.7650422575,2154880.785332381,1764159.9025441539,2.2,482493555.65697825,186,2594051.374499883,4967495.870658737
TR359946,Hartford - Surplus 2024,Surplus,Casualty,Hartford,Hannover Re,GBP,Germany,2024-01-01,2024-12-31,40287487.79309921,0.2865042343634379,0.0113312195803367,1220865.2461913552,6104326.230956776,0.0,36139091.719354816,46542119.04101716,0.133978633764102,Not Available,0.0,0,Cat Modeling,15 years,1.1644091720669558,0.1598801820860393,1.3242893541529952,13353669.737410776,7,2996909.739297315,1907667.1053443966,677629.970899986,1.4000000000000001,506409919.16555035,200,2532049.595827752,4935231.464014117
TR362435,Hartford - Quota Share 2024,Quota Share,Casualty,Hartford,SCOR,USD,Germany,2024-01-01,2024-12-31,64574628.70292946,0.1628486635268214,0.0400066608102035,0.3934695661825627,0.0,0.6065304338174373,55039349.83454578,0.0,0.0,Not Available,0.0,0,Cat Modeling,5 years,0.8503853990674661,0.2522712167604915,1.1026566158279576,24202445.067545895,14,4414074.255402735,1728746.0762532782,1213267.6623940638,2.8000000000000003,991800833.589716,391,2536575.021968583,4991733.497721081
TR219102,Hartford - Surplus 2024,Surplus,Motor,Hartford,Munich Re,GBP,United Kingdom,2024-01-01,2024-12-31,35376298.09306248,0.1791716573089513,0.0249961376732183,1192411.2996604843,11924112.996604845,0.0,0.0,39645980.168994315,0.0,Not Available,0.0,0,Cat Modeling,10 years,1.0192467041949431,0.2441229513266265,1.2633696555215697,29192374.305133324,11,4997840.158378695,2653852.2095575747,1707152.7077799751,2.2,287131351.1734165,108,2658623.6219760785,4998023.367722715
TR881716,State Farm - Excess of Loss 2024,Excess of Loss,Casualty,State Farm,Lloyd's of London,EUR,Germany,2024-01-01,2024-12-31,94366491.3040688,0.0,0.0152691869730207,9114823.27641366,109377879.31696393,0.0,81583947.17067276,106221333.73705564,0.0,Not Available,0.0,0,Original Terms,10 years,0.7045708882786154,0.3324973956678216,1.037068283946437,14531095.532908265,5,4533414.175877467,2906219.106581653,1636455.6159497635,1.0,929732038.8283875,387,2402408.369065601,4981147.6763118245
TR278109,AIG - Catastrophe 2024,Catastrophe,Motor,AIG,Munich Re,GBP,United Kingdom,2024-01-01,2024-12-31,63610329.011081666,0.0,0.0140433797799059,82011236.89435829,574078658.2605081,0.0,60271183.40127288,76114702.86228962,0.0,88%-125%,2870393291.3025403,3,Experience Rating,5 years,0.892907290021307,0.2440573139466618,1.1369646039679688,25108535.403747067,12,4820569.462082178,2092377.9503122556,1221187.970882537,2.4000000000000004,621340905.6039093,248,2505406.877435118,4948930.197747272
TR827747,State Farm - Excess of Loss 2024,Excess of Loss,Health,State Farm,Hannover Re,GBP,Germany,2024-01-01,2024-12-31,98252247.71455644,0.0,0.0307699860533325,8342718.46798215,150168932.4236787,0.0,0.0,0.0,0.1881308988315475,90%-124%,0.0,0,Cat Modeling,10 years,0.4192485521102069,0.2483461638419469,0.6675947159521538,29449391.13551899,10,4594272.490233419,2944939.113551899,1669994.5358983646,2.0,495770816.3186896,194,2555519.6717458228,4993440.662187799
TR630070,Allstate - Surplus 2024,Surplus,Health,Allstate,Munich Re,USD,United Kingdom,2024-01-01,2024-12-31,77402135.56345986,0.2612802725284253,0.010262521640058,552889.7768954652,3317338.661372791,0.0,0.0,88628161.82648812,0.0,Not Available,0.0,0,Cat Modeling,15 years,0.7001686143370829,0.407549107768871,1.1077177221059538,31974623.181342315,13,4492495.5238663675,2459586.3985647936,1345373.5529713174,2.6,816802828.1491019,346,2360701.815459832,4981548.285144441
TR659082,Allstate - Quota Share 2024,Quota Share,Casualty,Allstate,Swiss Re,EUR,Canada,2024-01-01,2024-12-31,82263437.78800932,0.2564888005041189,0.018246581902128,0.6812803419117778,0.0,0.3187196580882222,70965003.4065519,93641010.091312,0.1941071788876616,Not Available,0.0,0,Exposure Rating,15 years,1.026470299027718,0.4376761561226443,1.4641464551503622,26663760.839521598,14,4494197.956630178,1904554.345680114,1452621.5489490407,2.8000000000000003,735111035.6692286,282,2606776.722231307,4977545.74566892
TR754885,Allstate - Excess of Loss 2024,Excess of Loss,Marine,Allstate,Hannover Re,GBP,Germany,2024-01-01,2024-12-31,2619516.501433211,0.0,0.012391621304649,4946885.956283648,84097061.256822,0.0,0.0,0.0,0.101255031895751,Not Available,0.0,0,Exposure Rating,10 years,0.5942212721550941,0.3317581211240815,0.9259793932791756,24995992.296506833,10,4366791.043288348,2499599.2296506832,1382164.9435753433,2.0,881984468.7795627,352,2505637.695396485,4969872.652867396
TR372308,Chubb - Quota Share 2024,Quota Share,Health,Chubb,Lloyd's of London,EUR,United States,2024-01-01,2024-12-31,36724252.20493725,0.2641313081182256,0.0174766916534432,0.4629737306835296,0.0,0.5370262693164704,33861051.84609153,0.0,0.1238893465476442,94%-120%,0.0,0,Cat Modeling,10 years,0.9051144465270592,0.1654146816688213,1.0705291281958806,18386808.090541914,6,4776068.158861058,3064468.015090319,1317082.0930759646,1.2000000000000002,1076276808.036895,420,2562563.8286592737,4989675.983817777
TR364930,Chubb - Catastrophe 2024,Catastrophe,Motor,Chubb,Swiss Re,GBP,France,2024-01-01,2024-12-31,20117186.226761945,0.0,0.0462695866788261,44333984.58260675,842345707.0695282,0.0,18848169.549705233,23701878.097240865,0.0,87%-114%,2527037121.208585,2,Original Terms,10 years,1.1209200605333811,0.2615459023672852,1.3824659629006666,28545395.12712144,11,4680472.303501697,2595035.9206474037,1351583.9397138061,2.2,467573967.5103098,182,2569087.733573131,4971746.552759685
TR216390,Allstate - Excess of Loss 2024,Excess of Loss,Marine,Allstate,Munich Re,EUR,Canada,2024-01-01,2024-12-31,7959425.078981414,0.0,0.0352805133655794,3536280.948934161,56580495.18294658,0.0,6639706.331101679,8448015.353415143,0.0,Not Available,0.0,0,Original Terms,10 years,0.7117649122674344,0.2554153098465713,0.9671802221140058,21567526.418530084,10,4643008.429668402,2156752.6418530084,1633169.2018215738,2.0,567388411.8073672,218,2602699.136731042,4998088.214585169
TR169111,AIG - Excess of Loss 2024,Excess of Loss,Property,AIG,Hannover Re,CAD,Canada,2024-01-01,2024-12-31,67324505.05646846,0.0,0.0400160540915196,8703862.33612551,147965659.71413368,0.0,0.0,71543128.99766456,0.1091427154093661,83%-123%,0.0,0,Experience Rating,15 years,0.6521952890983769,0.2498473403012053,0.9020426293995822,19851397.5484662,8,4281406.993173168,2481424.693558275,1237697.2380947275,1.6,664111707.8532599,245,2710660.032054122,4995091.835440331
TR185011,State Farm - Excess of Loss 2024,Excess of Loss,Motor,State Farm,Munich Re,EUR,France,2024-01-01,2024-12-31,66079786.08605632,0.0,0.0408353955433121,8266371.620472679,165327432.40945357,0.0,59680195.68495421,0.0,0.1745721336574086,93%-110%,0.0,0,Experience Rating,10 years,0.694544193894967,0.2878486371724311,0.9823928310673982,18589423.281187262,7,4457751.949863519,2655631.897312466,1289984.1450226614,1.4000000000000001,1229103923.4183655,482,2550008.1398721277,4999895.448299948
