claim_id,treaty_id,occurrence_date,report_date,claim_status,claim_type,cause_of_loss,territory,currency,gross_claim_amount,reinsurance_recovery,net_claim_amount,case_reserves,paid_to_date,outstanding_reserves,expense_reserves,salvage_subrogation
71df5b1d-5bc,83300881,2023-01-19,2023-02-15,Open,Large,Death,Germany,USD,5000,3669.138121017128,1330.861878982872,5316.913390000405,4302.856447315879,634.6360144306327,499.41432105130565,265.18217375954214
bf777e6e-d30,83300881,2022-03-25,2022-04-06,Reopened,Catastrophe,Death,Germany,USD,5000,3669.138121017128,1330.861878982872,5848.741747563077,3514.86673686825,1410.181486436743,595.9088563120155,86.82513509129976
a2f6c930-869,83300881,2022-05-05,2022-05-07,Open,Large,Other,Germany,USD,12538,9200.73075226255,3337.2692477374494,13070.417513529184,3631.749378949995,3463.9749858333175,1151.821858326331,763.5562929851432
49baf0ed-2ff,83300881,2023-02-18,2023-03-29,Closed,Large,Medical,Germany,USD,283523,208057.00949702784,75465.99050297216,336098.77223343065,247641.03365222563,54030.734625061465,17957.54816451759,11702.283468683467
0e502313-04e,83300881,2023-02-22,2023-03-11,IBNR,Catastrophe,Disability,Germany,USD,7442,5461.145179321894,1980.854820678106,8515.754223317277,4767.992064263403,2136.616176095238,842.8684803303057,149.50165506652132
ee87566f-321,83300881,2023-01-14,2023-01-22,IBNR,Catastrophe,Liability,Germany,USD,19920,14617.846274132238,5302.153725867762,23276.05597887541,2378.538750181963,4822.2194316234,2938.5575502886345,354.20289692100675
2a0ac094-ffa,83300881,2022-12-03,2023-01-07,IBNR,Catastrophe,Wind,Germany,USD,21134,15508.713009915196,5625.286990084804,23338.487749928812,10694.906989932982,4576.805546667974,3048.9464937789,1500.7752827875154
6cabb099-db5,83300881,2023-02-09,2023-02-18,IBNR,Large,Fire,Germany,USD,5000,3669.138121017128,1330.861878982872,5045.4599724184045,113.72463564512437,645.3267116327955,585.1270893834709,99.9512086323584
6020e88c-1c5,83300881,2022-05-22,2022-05-24,IBNR,Catastrophe,Collision,Germany,USD,63541,46628.14106950987,16912.858930490132,54554.482535171985,3547.4648993505384,16321.87072271932,4473.292139787311,3438.661560759529
26e2b93a-398,83300881,2022-08-31,2022-11-13,Reopened,Attritional,Other,Germany,USD,5000,3669.138121017128,1330.861878982872,5736.0707473088205,3327.716160777825,1364.8414852046026,621.2063679364303,280.63527639540536
c1f063ca-196,83300881,2022-06-30,2022-07-23,IBNR,Catastrophe,Fire,Germany,USD,5392,3956.7985497048708,1435.2014502951292,6311.842440728824,1880.7251989298506,1570.907404460754,795.7636117326633,168.58302649838674
60642af5-398,83300881,2022-12-08,2023-02-07,Open,Attritional,Collision,Germany,USD,35244,25863.020787425532,9380.979212574468,31058.242431149116,27559.573233007082,9589.502872691217,3323.7342467009553,794.9231251988007
feb76a24-65f,83300881,2023-01-19,2023-02-20,IBNR,Catastrophe,Disability,Germany,USD,24676,18107.930454843732,6568.069545156268,27029.597200766733,4363.263955370912,6045.198142622136,1711.2749544316002,1107.4957025216231
1eda792a-5fc,83300881,2023-02-13,2023-03-20,Open,Attritional,Water,Germany,USD,5000,3669.138121017128,1330.861878982872,5470.158972052438,537.0921507283449,540.6342329718755,389.55612315460525,132.11979765469778
e6843ca6-85e,c5609574,2022-04-15,2022-08-24,IBNR,Attritional,Liability,Japan,USD,25318,7649.261853794683,17668.738146205316,24977.03072831605,21361.936047318828,2734.0431680879924,3617.0009741308886,1511.1816245940013
8da51456-044,c5609574,2022-12-09,2023-03-05,IBNR,Large,Other,Japan,USD,35357,10682.31895744603,24674.68104255397,36066.40538974354,2319.1616571776535,8539.999393244892,3625.4893390455813,3383.621473215565
c7cbd2d5-c98,c5609574,2022-10-16,2022-10-17,Open,Catastrophe,Water,Japan,USD,10310,3114.933632697021,7195.066367302979,9963.30044930922,4983.156603562139,1220.591732222355,743.5552216155978,219.967778301968
9d453c2c-215,c5609574,2022-07-11,2022-08-15,IBNR,Large,Collision,Japan,USD,18105,5470.016820560579,12634.983179439421,16065.980759651455,12264.148133446077,3731.4365009923117,2709.6505750551555,1491.2878498750788
cfff243c-8be,c5609574,2022-12-21,2023-04-06,Open,Attritional,Liability,Japan,USD,5519,1667.441194845282,3851.558805154718,5399.055012898087,4492.724358954215,1229.3032709357049,618.7525839184835,529.215152791204
da61181e-910,c5609574,2023-01-07,2023-04-03,IBNR,Large,Wind,Japan,USD,61841,18683.861375326527,43157.13862467348,59017.98147319202,30067.93410271285,9682.185567046443,8727.842503864036,5084.004664166376
e9cb8b94-bf8,c5609574,2022-08-02,2022-09-26,Reopened,Large,Fire,Japan,USD,7011,2118.215295716665,4892.784704283335,6440.119424274124,4111.077763820692,1150.2425480737027,408.282393626804,67.27505383462083
a96f03f2-7c2,c5609574,2022-10-25,2022-11-05,Open,Catastrophe,Wind,Japan,USD,5000,1510.6370672633468,3489.3629327366534,4421.5629498710505,2832.815177598001,713.1751318644796,592.7025915094072,417.8325388726846
ea9c1a41-0ad,c5609574,2022-05-08,2022-05-11,Reopened,Catastrophe,Wind,Japan,USD,19967,6032.578064409449,13934.421935590552,21938.867646495193,2763.0158789742554,3830.5700544874503,1660.6860901955336,174.75297690521435
46a083ad-f40,c5609574,2022-02-19,2022-02-21,Closed,Large,Disability,Japan,USD,5000,1510.6370672633468,3489.3629327366534,4140.884184464251,3697.2869338423407,1410.986574431121,453.8163892478965,225.56283187202087
8b04c330-394,c5609574,2022-08-18,2022-09-25,Reopened,Large,Fire,Japan,USD,80843,24424.88648575415,56418.11351424585,77269.79978145508,8607.773418462675,8179.677398542372,9865.155531124932,511.231654978634
7034cdb0-bbd,c5609574,2022-11-18,2022-11-20,Open,Catastrophe,Wind,Japan,USD,17028,5144.625596272053,11883.374403727947,16058.767185040704,7706.076840148481,2689.8675209927483,2019.3141806299982,1032.8603143729351
cd8b6fdd-538,c5609574,2022-06-16,2022-08-01,Reopened,Large,Medical,Japan,USD,5000,1510.6370672633468,3489.3629327366534,5644.244740318108,138.6861811052599,656.3234741499108,359.9328627302552,373.37695580345604
0da09ccf-c13,c5609574,2022-10-29,2022-11-09,IBNR,Catastrophe,Water,Japan,USD,38637,11673.296873570785,26963.703126429216,35516.003645904115,30843.156224457696,11323.46454113435,5282.21484747597,2503.448129675272
1cd1223f-557,c5609574,2022-01-28,2022-02-25,Closed,Attritional,Fire,Japan,USD,13486,4074.490297822699,9411.5097021773,10815.932963900814,7241.839030976051,2797.406505361092,1951.3964043140566,410.90648805854704
452ce972-00c,c5609574,2022-07-18,2022-07-25,Closed,Large,Disability,Japan,USD,29264,8841.456627278916,20422.543372721084,25078.722618884352,4845.926735632308,6536.9040787399945,2202.823538713725,335.4314072692841
ae8334b9-60c,c5609574,2023-01-01,2023-02-18,Open,Catastrophe,Death,Japan,USD,8818,2664.1595318256386,6153.840468174361,9328.295945283598,580.4899535646861,2066.3841053396536,661.9563387438272,174.08283302057234
325a8436-9b0,c5609574,2022-11-16,2023-05-20,Reopened,Large,Liability,Japan,USD,73255,22132.343672475294,51122.6563275247,62360.960225554576,43215.00588085974,8791.260134142221,8201.012825544065,6593.818737219824
0fbbf9ce-331,c5609574,2022-07-04,2022-07-19,Reopened,Large,Liability,Japan,USD,5000,1510.6370672633468,3489.3629327366534,5232.684860518906,1375.5397023302435,1084.1699328451973,532.7760039525549,182.24671783931464
4d044194-950,c5609574,2022-07-03,2022-07-22,Reopened,Attritional,Fire,Japan,USD,42433,12820.172535037118,29612.82746496288,39262.65711635932,30004.123981710523,10287.449113113613,4840.920195197353,1174.0355439501925
06e2c031-fa1,087bfdc4,2024-09-16,2024-10-26,Closed,Catastrophe,Liability,Sweden,GBP,4773,2185.4231883479542,2587.5768116520458,5494.4596256966,1988.257769107999,819.7547333776395,384.45168844335853,263.3129626262621
c5d5382c-71a,087bfdc4,2024-06-13,2024-06-21,Open,Large,Water,Sweden,GBP,1899,869.4989806563514,1029.5010193436487,2196.229230772959,335.72181044216705,468.5002455534812,213.94492627546344,138.13807723163404
579a5fb5-9f3,087bfdc4,2024-03-25,2024-04-04,Open,Catastrophe,Other,Sweden,GBP,891,407.96397670606063,483.03602329393937,857.1899242352171,473.1501184650718,250.6032974923562,93.6970252686807,48.42311676110436
9e7bc177-e32,087bfdc4,2024-12-17,2024-12-27,Reopened,Catastrophe,Water,Sweden,GBP,500,228.93601386423154,271.06398613576846,473.1637260206019,100.48799143095977,127.21448435604627,61.661341360645054,14.549958010718695
49869772-2c7,087bfdc4,2024-11-08,2024-12-12,Open,Large,Liability,Sweden,GBP,500,228.93601386423154,271.06398613576846,500.4334539332862,298.2053202204135,134.79818401038665,65.32700284639492,30.701798828006407
7c3271a6-304,087bfdc4,2024-06-08,2024-06-15,Closed,Large,Water,Sweden,GBP,2324,1064.0945924409482,1259.9054075590518,2025.733362961454,1984.3256670017056,538.8953050717436,341.101744106238,171.0277635732132
63b40da2-cc6,087bfdc4,2024-11-18,2025-01-20,IBNR,Attritional,Theft,Sweden,GBP,864,395.6014319573921,468.3985680426079,954.3648537794435,180.2087281531158,132.0809094893813,63.41921298875398,57.76579584080935
d6c71a19-e1f,087bfdc4,2024-12-06,2025-03-02,IBNR,Large,Death,Sweden,GBP,95280,43626.04680196796,51653.95319803204,111207.078890915,75594.84550200481,10288.42393623381,10943.143805740398,983.5279228776616
31a37f70-987,087bfdc4,2024-12-07,2024-12-12,IBNR,Catastrophe,Collision,Sweden,GBP,1101,504.1171025290379,596.8828974709621,1135.6292839387934,564.9716944416447,193.0404372136243,96.72488872795682,64.70343860635425
56b9cadd-35d,087bfdc4,2024-04-24,2024-09-12,IBNR,Large,Theft,Sweden,GBP,17165,7859.373355959069,9305.62664404093,17277.408656362535,5451.744872876123,4695.380775283992,1693.9478723302225,827.5419689925808
8b9bdc7a-2a0,087bfdc4,2025-01-19,2025-02-09,Open,Catastrophe,Water,Sweden,GBP,33916,15529.187692438554,18386.812307561446,33100.64173393454,7020.33013850653,6881.836363983401,2648.193528519432,509.5553670488988
88ddecfb-f24,087bfdc4,2024-06-04,2024-06-11,IBNR,Catastrophe,Wind,Sweden,GBP,1371,627.7425500157229,743.2574499842771,1459.3525281721497,511.5918260388516,227.64763062964454,84.08873543602178,92.57395434785997
f8b71b59-990,087bfdc4,2024-11-16,2024-11-22,Closed,Catastrophe,Water,Sweden,GBP,1213,555.3987696346258,657.6012303653742,1284.4501804049962,448.5786644600655,180.41441658039997,76.16246444332535,71.85177120301846
0738988f-235,087bfdc4,2024-05-23,2024-07-07,Open,Catastrophe,Water,Sweden,GBP,1416,648.3467912635037,767.6532087364963,1164.4685591564755,329.12609288369333,192.58663120800733,206.4865484462128,84.86902522776205
f061d726-7fd,087bfdc4,2024-12-29,2025-04-12,Open,Catastrophe,Collision,Sweden,GBP,2316,1060.4316162191205,1255.5683837808795,2730.3359838920637,451.4673202538452,512.5427959192824,224.97935615828064,111.55440122115066
960178f7-b93,087bfdc4,2024-07-06,2024-09-08,Reopened,Catastrophe,Water,Sweden,GBP,1702,779.2981911938442,922.7018088061558,1902.5746206333151,1256.770181323896,232.11336529658192,197.37221725984656,45.02142289240831
750b2fb0-66f,087bfdc4,2025-03-02,2025-04-13,IBNR,Large,Other,Sweden,GBP,512,234.4304781969731,277.5695218030269,530.5540589429365,105.89819313198171,90.67129679276519,31.158789831757595,10.360245713314567
d56a3373-489,087bfdc4,2024-11-29,2025-01-03,Reopened,Attritional,Other,Sweden,GBP,4991,2285.2392903927594,2705.7607096072406,4185.050478570205,2137.5567943001834,1112.7416227753022,269.0331489018078,391.22863600802935
5d2b3ccc-f63,087bfdc4,2024-11-28,2024-12-05,Open,Attritional,Death,Sweden,GBP,1694,775.6352149720165,918.3647850279835,1802.0044333242686,1375.1659585718621,352.11009216878097,84.90331486423716,158.85228200154788
07e1573a-e88,2ed5ff1f,2022-04-14,2022-05-10,Reopened,Catastrophe,Medical,Sweden,CAD,4104,3648.7537997790296,455.2462002209704,3891.2116223283974,160.44364333162798,845.2733987457103,299.3811596179622,329.2640004416068
c5970666-a8c,2ed5ff1f,2021-11-13,2022-01-14,IBNR,Catastrophe,Other,Sweden,CAD,30619,27222.512815651586,3396.4871843484143,25691.997606668057,3689.4301300077027,5983.817507168402,2242.8812197975094,2630.335137912192
87f63b75-eee,2ed5ff1f,2021-09-24,2021-10-03,Reopened,Large,Theft,Sweden,CAD,65316,58070.66354443642,7245.336455563578,52395.697146853105,43714.76519145762,6624.53264241786,6678.826377523013,3394.876470218514
59767c5e-6c8,2ed5ff1f,2021-11-10,2021-12-04,Closed,Catastrophe,Liability,Sweden,CAD,192378,171038.0015823319,21339.998417668103,185363.51930262666,18453.839412702568,35631.16003278027,20880.134542698677,5026.892828880809
0a3afb33-b6c,2ed5ff1f,2022-01-31,2022-02-02,Reopened,Catastrophe,Liability,Sweden,CAD,1000,889.0725632989837,110.92743670101629,1044.752270804526,892.6188067536438,179.4908296390949,70.36936611922692,55.210494834027
3122962b-351,2ed5ff1f,2022-02-11,2022-02-20,Reopened,Attritional,Liability,Sweden,CAD,1781,1583.43823523549,197.56176476450992,1823.0984442451509,775.419156662227,530.2066436456876,191.92967036537718,137.88403764403304
b1ff39e2-ef4,2ed5ff1f,2021-11-21,2021-12-29,Closed,Catastrophe,Wind,Sweden,CAD,4097,3642.5302918359366,454.4697081640634,4503.117902896919,1646.7292914931384,982.7157958165667,271.13745972502346,87.86350058815141
14e82a72-b43,2ed5ff1f,2021-11-23,2021-11-30,IBNR,Catastrophe,Other,Sweden,CAD,21664,19260.868011309183,2403.131988690817,23371.620681042685,13780.707408050483,2862.845645972404,3172.8449925777545,11.461628354979917
ba663360-a46,2ed5ff1f,2021-06-17,2021-07-21,Closed,Large,Other,Sweden,CAD,1000,889.0725632989837,110.92743670101629,974.1509738211056,57.67241073237953,144.3540489239024,58.00397366958027,3.7755338285078937
c4ce8e75-ce4,2ed5ff1f,2021-11-14,2021-12-10,Reopened,Catastrophe,Disability,Sweden,CAD,3864,3435.376384587273,428.62361541272685,3533.966847865715,3350.7713097227406,430.80743312574333,492.1223059425978,67.72476402080476
9b5c9ee4-706,2ed5ff1f,2022-01-10,2022-03-03,Reopened,Attritional,Theft,Sweden,CAD,311062,276556.6896849085,34505.31031509151,354681.30803529534,260571.2313325557,63341.75925047064,21610.923408572813,24385.99929906153
5356cc6d-457,2ed5ff1f,2022-01-18,2022-02-12,Closed,Catastrophe,Water,Sweden,CAD,2290,2035.9761699546727,254.02383004532726,2449.4063330071567,741.4241364457301,528.9987566778925,337.9229113165651,19.887004079454584
188502cc-8c5,2ed5ff1f,2021-09-20,2021-09-29,Reopened,Large,Medical,Sweden,CAD,35598,31649.205108317223,3948.7948916827772,34251.697407177926,6417.584116610467,3669.203493575864,4284.653326602753,3272.08778366426
00043d3b-951,2ed5ff1f,2022-02-07,2022-03-11,IBNR,Catastrophe,Disability,Sweden,CAD,40583,36081.231836362655,4501.768163637345,47319.923675895174,12714.074513692582,11876.920662270544,3151.301802367531,2460.8046186549573
89280dbe-1e4,2ed5ff1f,2021-08-09,2021-10-05,Reopened,Large,Other,Sweden,CAD,49574,44074.88325298382,5499.116747016182,39751.436423975654,7809.457069363912,9976.649476754506,5248.055895980046,2494.41082478705
f003bd4a-f9c,2ed5ff1f,2021-10-23,2021-12-16,Open,Catastrophe,Collision,Sweden,CAD,92043,81832.90594372836,10210.094056271642,105890.42924614024,67360.06934983755,19787.291456797382,10991.700150540286,8891.864230283796
29497392-de9,6da211fa,2023-11-04,2023-12-02,Reopened,Attritional,Liability,United Kingdom,JPY,32113,28463.90228609458,3649.0977139054194,38037.703674244294,13261.49965008605,6170.3231073499755,3490.125994523729,87.83129498474881
37987110-6b9,6da211fa,2023-03-20,2023-05-22,IBNR,Attritional,Medical,United Kingdom,JPY,541124,479634.43654160755,61489.563458392455,570055.0426167508,484185.9749461736,127371.17145205023,39498.27163139174,17084.945607570997
9fd6f6d6-c55,6da211fa,2023-07-19,2023-09-18,Open,Catastrophe,Collision,United Kingdom,JPY,64485,57157.373615632576,7327.626384367424,57991.55677588543,5397.941793602237,15137.182032735052,8518.950135192581,490.2718492114941
001c8dc3-f16,6da211fa,2023-04-21,2023-05-31,Reopened,Large,Liability,United Kingdom,JPY,20253,17951.59010370484,2301.409896295161,17973.047963015993,10457.461508329458,2765.6867038652044,2523.8402693480043,1884.0459849087601
90597891-db7,6da211fa,2023-04-27,2023-05-02,Reopened,Catastrophe,Theft,United Kingdom,JPY,463069,410449.0632366808,52619.93676331919,413958.00825533096,100879.98269575456,70887.10016411956,33767.34026951857,38663.50531637089
0e9b2f84-057,6da211fa,2023-12-02,2023-12-23,IBNR,Attritional,Wind,United Kingdom,JPY,442869,392544.4505820204,50324.54941797961,375531.38726541045,31283.741526267753,128943.93858021342,43962.04953325014,293.34208341394674
0c3528fd-0b6,6da211fa,2023-10-24,2023-10-24,Open,Large,Liability,United Kingdom,JPY,1257180,1114322.8186725746,142857.1813274254,1317860.2944036,557064.4284379631,373473.311200022,175628.01748631464,109219.88047704761
14a087b6-be3,6da211fa,2023-09-28,2024-01-25,Closed,Catastrophe,Collision,United Kingdom,JPY,10000,8863.669631020017,1136.3303689799832,9591.517991485976,6751.524472162028,1256.491900297227,1025.7354438250504,423.17586748540447
b4eb854a-169,6da211fa,2023-10-23,2023-11-21,Open,Catastrophe,Liability,United Kingdom,JPY,1070097,948498.6281145627,121598.37188543729,1024603.719197433,661004.0339726072,144420.3686205016,158000.59201015727,74718.94175859746
f345b61c-ed3,6da211fa,2023-09-12,2023-10-05,IBNR,Catastrophe,Fire,United Kingdom,JPY,10000,8863.669631020017,1136.3303689799832,8047.279914441796,1896.7714713130297,2162.0164379588937,825.4361999154264,612.7780963617714
882b0f0e-fd8,6da211fa,2023-06-01,2023-07-16,Closed,Catastrophe,Collision,United Kingdom,JPY,316934,280919.8270837698,36014.17291623022,283610.18406433053,134446.8346452159,70554.83562560816,27444.080491167675,15807.717644433613
8630f211-cfb,6da211fa,2023-05-07,2023-05-30,Reopened,Catastrophe,Liability,United Kingdom,JPY,59667,52886.85758740713,6780.142412592868,56446.84328170441,21511.942659352644,11345.429346901847,6392.780365460128,5843.0249382576285
523d144a-abc,6da211fa,2024-01-06,2024-04-13,Closed,Attritional,Collision,United Kingdom,JPY,3343253,2963349.0084916563,379903.9915083437,3749909.6869860534,1670978.0516034607,906896.6519470074,232711.54288531205,267472.7632355326
e4e4712b-197,6da211fa,2023-04-06,2023-06-25,Reopened,Attritional,Water,United Kingdom,JPY,10000,8863.669631020017,1136.3303689799832,9686.082676041062,1210.2451619510045,2786.5408189503837,1130.651984490506,533.9825877589012
8d7b67a2-9a9,6da211fa,2023-06-30,2023-07-03,Reopened,Large,Collision,United Kingdom,JPY,252423,223739.40792709656,28683.59207290344,258697.06979491902,129001.04355722616,45355.46065480934,30052.048010551367,1515.4562574229442
fc7b29b3-281,6da211fa,2023-05-30,2023-06-01,Reopened,Catastrophe,Wind,United Kingdom,JPY,451929,400574.9352677245,51354.064732275496,442864.17540987214,136116.89531491307,77818.741042684,47920.29308835757,42112.758728667104
ace8ae81-692,6da211fa,2023-05-31,2023-06-10,IBNR,Attritional,Medical,United Kingdom,JPY,65683,58219.241237428774,7463.758762571226,55731.696801688304,51274.233631055904,19220.37701415427,4590.966558096175,3782.6475650221964
de05c057-956,6da211fa,2023-12-18,2024-01-13,Closed,Large,Liability,United Kingdom,JPY,251852,223233.29239116533,28618.707608834666,234231.45555247355,115700.82718078677,64209.38366991219,23848.624384754683,1974.7091080855505
5c7e75a0-171,6da211fa,2023-11-30,2023-12-12,IBNR,Large,Water,United Kingdom,JPY,49004,43435.52665985049,5568.4733401495105,56222.43916187247,28251.91287493433,14001.096189649965,4517.269517027529,3000.5646009091492
e6876522-329,6da211fa,2023-08-15,2023-10-15,Open,Attritional,Water,United Kingdom,JPY,224023,198566.5861749997,25456.413825000287,210010.40504321476,63204.47305801668,51660.29062513191,27116.494063627695,13562.015781179181
dbede437-d91,6da211fa,2023-08-10,2023-11-26,IBNR,Large,Liability,United Kingdom,JPY,407483,361179.46922569297,46303.53077430703,447888.28056225134,191045.19459151253,77445.29451990947,27192.07842222638,34807.68051041089
ec679c19-8ee,6da211fa,2023-03-25,2023-03-25,Closed,Catastrophe,Collision,United Kingdom,JPY,43716,38748.418158967106,4967.581841032894,51417.663455627124,27568.500230712147,5071.622016193484,2915.465788967345,450.31551733108313
cce97e06-aef,6da211fa,2023-02-21,2023-02-21,Reopened,Catastrophe,Fire,United Kingdom,JPY,117289,103961.09473527067,13327.905264729328,95068.12572952523,41908.681392695566,29674.03189823546,6840.895015991225,3078.2763623376077
08bbee9d-09d,0197992f,2024-10-10,2024-10-27,Open,Catastrophe,Medical,Australia,GBP,5000,0.0,5000.0,4618.741307099997,1113.2843369183652,784.1752800580889,563.2403423130949,65.63855531343194
8a95564e-73f,0197992f,2024-10-18,2024-10-27,Open,Attritional,Liability,Australia,GBP,5000,0.0,5000.0,5720.737634826784,1463.4059249541544,976.1547406553736,737.4907727200472,270.2920806961416
dacedebe-877,0197992f,2024-12-09,2025-01-25,Reopened,Attritional,Disability,Australia,GBP,5884,0.0,5884.0,5123.873435856251,3164.5668833588907,1331.016724643999,668.3348086729617,331.8484719868055
f71344b1-868,0197992f,2025-04-17,2025-05-22,IBNR,Large,Death,Australia,GBP,61043,0.0,61043.0,62011.58447182059,44209.59855748401,11498.795726661678,5285.001132169483,1585.940138309051
57dcfefe-c5c,0197992f,2024-12-25,2025-01-03,Open,Attritional,Disability,Australia,GBP,85731,0.0,85731.0,96546.12988182083,65425.770355981265,14469.419568151852,8309.03099010256,71.30342085376795
9aa68d09-8f0,0197992f,2025-03-31,2025-06-29,Reopened,Large,Fire,Australia,GBP,5429,0.0,5429.0,6006.361562183002,3898.935693257668,1191.1266741667214,704.0150127017396,297.6244010653441
e741ae51-aa0,0197992f,2024-10-27,2025-01-21,Reopened,Catastrophe,Medical,Australia,GBP,5000,0.0,5000.0,4789.504159240367,734.7127289862996,1237.1178541033773,444.86163492659796,189.17903013748088
c07145b9-cc0,0197992f,2024-12-04,2024-12-20,Open,Large,Theft,Australia,GBP,5000,0.0,5000.0,5033.220123716269,3599.815816393456,1113.2162198988715,596.9622793966543,135.9325583453359
5fd0f740-034,0197992f,2025-06-20,2025-06-29,IBNR,Large,Theft,Australia,GBP,160853,0.0,160853.0,183596.4575634439,26406.667767700896,25401.75453538023,18287.260300898022,9936.36294144613
f479278c-c99,0197992f,2024-12-09,2025-04-12,Reopened,Attritional,Liability,Australia,GBP,40790,0.0,40790.0,32948.45530148199,1822.0430033821735,8443.291403461573,2797.939462819283,417.1735602300256
a091c78a-4e7,0197992f,2024-12-07,2024-12-14,Closed,Catastrophe,Death,Australia,GBP,5586,0.0,5586.0,6093.448038207972,1170.4314974237705,726.9438225988342,555.0135384151433,190.99252017101463
0b0c4658-aa0,0197992f,2024-12-29,2025-01-05,Reopened,Large,Death,Australia,GBP,9261,0.0,9261.0,9990.525283367586,264.52573332331616,1074.6892206923399,1158.1524895430916,135.29193539542783
1306d9e0-8e8,0197992f,2024-12-06,2024-12-19,Reopened,Attritional,Disability,Australia,GBP,5361,0.0,5361.0,5296.982747738295,927.308594140842,1438.3984245295464,706.1781131361695,444.02592260810115
804cd188-73d,0197992f,2024-09-23,2024-11-21,Closed,Large,Death,Australia,GBP,20128,0.0,20128.0,18092.35223302482,18016.20784408335,2814.6185100491034,2486.457689975654,189.1232998322607
422ee2b8-fc1,0197992f,2025-06-28,2025-07-04,Closed,Large,Medical,Australia,GBP,7691,0.0,7691.0,8249.18915342598,2160.3898176363728,1266.0357965244064,868.4402278519208,32.44518768390766
f9bcee0a-fad,0197992f,2025-04-30,2025-06-29,Open,Large,Death,Australia,GBP,28966,0.0,28966.0,30570.948267523705,5180.605846909482,8038.17840793545,3949.970794610292,630.845442213011
ad2e868f-1be,0197992f,2024-09-18,2024-11-12,Closed,Catastrophe,Medical,Australia,GBP,29749,0.0,29749.0,27660.7806974031,4480.922918511092,4617.640040829996,1843.3955712727463,2347.623831701774
1f5851fe-79b,0197992f,2024-07-27,2024-09-07,Open,Catastrophe,Death,Australia,GBP,5000,0.0,5000.0,5376.813077870194,697.463740939602,1270.7970000019661,374.3611282024475,249.9596032925008
bc7733a1-e28,0197992f,2025-07-09,2025-07-09,IBNR,Catastrophe,Fire,Australia,GBP,14499,0.0,14499.0,11945.871853282008,8411.122283848354,3483.611340438704,1872.4969077051217,182.43723086881178
be40e1da-617,0197992f,2024-11-19,2025-02-03,IBNR,Catastrophe,Liability,Australia,GBP,76769,0.0,76769.0,86150.95105407023,30312.009979179915,10639.650608556323,9129.753173642563,2749.6160596418367
31428db3-29a,0197992f,2024-09-29,2024-10-18,IBNR,Attritional,Death,Australia,GBP,19624,0.0,19624.0,21245.931284193695,9873.272242280327,4092.5227046469886,1942.9565325946814,1112.095482735606
402207e2-1c7,0197992f,2025-04-27,2025-04-30,IBNR,Large,Death,Australia,GBP,15914,0.0,15914.0,14483.805400770816,11907.087686303654,4501.987853495725,1678.1636215982624,109.61019476094911
bd353008-de9,0197992f,2024-10-10,2024-10-26,Reopened,Large,Collision,Australia,GBP,5000,0.0,5000.0,5083.211904274116,2043.3554090800822,1275.9179073425087,502.97886646927736,366.82887071942645
d7513e4e-8bc,0197992f,2024-08-01,2024-08-07,IBNR,Catastrophe,Theft,Australia,GBP,5000,0.0,5000.0,4641.388188615494,285.0379046969288,1467.1631570082643,659.5248668919907,94.93472622360943
33b75a1c-6c9,b5606676,2024-10-21,2024-12-07,Reopened,Catastrophe,Water,Australia,GBP,21405,16921.541012772963,4483.458987227037,22372.841993005208,6214.72846890002,4884.209723409898,1306.6984789113446,1119.9107541431206
1b7c5a4c-1d3,b5606676,2023-12-11,2023-12-22,Open,Attritional,Water,Australia,GBP,12659,10007.464969899227,2651.535030100773,14550.218028556987,2302.3065817541637,2494.760493225865,757.9621653383771,722.8443203769135
e7ad3f85-ee7,b5606676,2024-05-23,2024-05-25,Reopened,Catastrophe,Other,Australia,GBP,20935,16549.986503265685,4385.013496734315,22620.80361666664,4822.265819287648,3627.4242821348184,2315.313912330634,148.3746372490804
59cc0958-8bc,b5606676,2024-02-21,2024-03-06,Reopened,Attritional,Death,Australia,GBP,3092711,2444916.422665456,647794.5773345442,3465098.08301016,168955.3260129084,654429.950076544,444807.2599390794,128642.30455056834
be44ffcf-661,b5606676,2024-05-13,2024-05-23,Open,Catastrophe,Collision,Australia,GBP,8170,6458.724133349924,1711.2758666500758,8264.840076661516,5399.310387198358,2180.501918066889,472.1732012610215,176.39035165160422
1b5d4431-81b,b5606676,2024-07-29,2024-09-02,Open,Attritional,Theft,Australia,GBP,46363,36651.876009119034,9711.123990880966,46950.16053046913,7905.5578195783255,9515.468141284235,3471.4900316031226,2899.1945457235706
584549c1-917,b5606676,2024-02-06,2024-02-07,Reopened,Catastrophe,Wind,Australia,GBP,57396,45373.920484425,12022.079515575002,63509.44127009654,29783.202994620042,13482.235037739167,6902.158368711359,2451.2396142889315
8e4e2695-bca,b5606676,2023-12-30,2024-01-18,Closed,Attritional,Disability,Australia,GBP,13008,10283.363956746121,2724.6360432538786,12495.782285753023,3951.3306782384007,1712.3118676677009,1949.1623905269087,576.2702307337729
e0ea54ac-2f1,b5606676,2024-05-05,2024-09-11,IBNR,Catastrophe,Liability,Australia,GBP,9832,7772.604122288427,2059.395877711573,11188.241869803505,3648.7433193423935,2228.404752745542,1303.8755714600763,318.0169445916416
12d581d5-ef5,b5606676,2024-03-09,2024-03-13,Closed,Large,Disability,Australia,GBP,2687313,2124432.475760708,562880.5242392919,3145389.0659972965,614535.3131738347,785583.1636254336,254622.85004722525,106710.66286052369
